epoch,train_entropy,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
183,5.87458,5.88232,5.86407,0.0182495,7632,1.2985
184,5.87685,5.93253,5.87494,0.0575933,8320,23.4031
185,5.87971,5.90119,5.87216,0.0290246,8320,1.45149
186,5.87853,5.90805,5.87307,0.0349779,8320,1.45382
187,5.87406,5.8972,5.86874,0.0284525,8320,1.45689
188,5.88119,5.89725,5.87346,0.0237922,8320,1.44356
189,5.87761,5.89427,5.86786,0.0264167,8320,1.45438
190,5.87635,5.90088,5.86649,0.0343923,8320,1.44941
191,5.87582,5.8943,5.86913,0.0251686,8320,1.45803
192,5.87699,5.89471,5.8687,0.0260067,8320,1.45642
193,5.87772,5.9017,5.86935,0.032346,8320,1.45151
194,5.87595,5.89535,5.86778,0.027574,8320,1.44933
195,5.87553,5.89183,5.86586,0.0259703,8320,1.44878
196,5.87379,5.89163,5.86596,0.0256672,8320,1.46072
197,5.87282,5.88845,5.86474,0.0237092,8320,1.45962
198,5.87523,5.88866,5.86708,0.0215873,8320,1.46099
199,5.8759,5.88861,5.86659,0.0220176,8320,1.45874
200,5.87375,5.88706,5.86666,0.0204002,8320,1.45879
201,5.87502,5.89455,5.86651,0.028044,8320,1.45724
202,5.87641,5.88558,5.86495,0.0206337,8320,1.45194
203,5.8713,5.89062,5.86462,0.0259968,8320,1.45536
204,5.87485,5.88553,5.86593,0.0196085,8320,1.45723
205,5.87408,5.89419,5.86547,0.0287163,8320,1.45901
206,5.87164,5.88801,5.86462,0.0233918,8320,1.4636
207,5.87563,5.97148,5.87265,0.0988313,9048,1.56584
208,5.87165,5.90632,5.86892,0.0374029,9048,1.52153
209,5.87417,5.8952,5.86702,0.0281743,9048,1.53342
210,5.87348,5.89025,5.86551,0.0247464,9048,1.52058
211,5.87456,5.88721,5.86424,0.0229667,9048,1.50528
212,5.8732,5.88659,5.86362,0.0229616,9048,1.53315
213,5.87225,5.88476,5.86308,0.0216816,9048,1.52042
214,5.87304,5.88345,5.86245,0.020994,9048,1.5208
215,5.87251,5.88101,5.86206,0.0189491,9048,1.4943
216,5.87228,5.88202,5.86144,0.0205771,9048,1.51277
217,5.87129,5.88132,5.86137,0.0199559,9048,1.53312
218,5.87136,5.881,5.86126,0.0197374,9048,1.51358
219,5.8715,5.87983,5.86079,0.0190392,9048,1.53048
220,5.87115,5.87862,5.8605,0.0181195,9048,1.52213
221,5.86988,5.88055,5.86052,0.0200261,9048,1.55285
222,5.87049,5.88005,5.86022,0.0198277,9048,1.53517
223,5.87338,6.008,5.87063,0.137372,9800,1.71706
224,5.87372,5.91044,5.86797,0.0424611,9800,1.66479
225,5.87185,5.89743,5.86646,0.0309731,9800,1.66991
226,5.87322,5.88956,5.86473,0.0248317,9800,1.67151
227,5.87213,5.88632,5.86436,0.0219624,9800,1.6697
228,5.87288,5.88345,5.86312,0.0203373,9800,1.66385
229,5.87452,5.98501,5.87075,0.114265,10544,1.91379
230,5.87511,5.91696,5.86837,0.048588,10544,1.83156
231,5.87717,6.08435,5.8795,0.204852,12032,2.12571
232,5.87821,6.00113,5.87869,0.122439,12792,2.34965
233,5.87959,5.92533,5.87394,0.0513916,12792,2.20489
234,5.87776,5.90527,5.87066,0.0346139,12792,2.20195
