epoch,train_entropy,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
108,0.574063,0.382121,0.275492,0.106629,20968,3.90005
109,0.57063,0.382916,0.27682,0.106097,20968,3.82747
110,0.577986,0.385871,0.278147,0.107724,20968,4.19502
111,0.571217,0.382856,0.275791,0.107065,20968,4.01893
112,0.571584,0.384311,0.276237,0.108075,20968,4.00661
113,0.574157,0.384123,0.276968,0.107155,20968,3.72033
114,0.57336,0.382753,0.274841,0.107912,20968,3.92211
115,0.572674,0.38284,0.275628,0.107212,20968,4.1299
116,0.5665,0.38115,0.274164,0.106986,20968,3.79874
117,0.575386,0.380588,0.274532,0.106056,20968,3.71174
118,0.569214,0.383088,0.276106,0.106982,20968,3.84394
119,0.56971,0.380166,0.274136,0.10603,20968,3.89348
120,0.570445,0.378612,0.273348,0.105264,20968,4.01527
121,0.570229,0.377821,0.27204,0.105781,20968,3.82286
122,0.587917,0.422368,0.295523,0.126845,21160,4.20688
123,0.588565,0.409057,0.284792,0.124264,21160,3.79378
124,0.579706,0.408414,0.284943,0.123471,21160,3.74354
125,0.583588,0.407692,0.285254,0.122438,21160,3.87444
126,0.588622,0.416515,0.2893,0.127214,21160,4.00277
127,0.608945,0.451072,0.315745,0.135327,21416,4.02166
128,0.60455,0.436055,0.306859,0.129197,21416,3.79027
129,0.605112,0.434421,0.303882,0.130539,21416,3.91789
130,0.597436,0.42293,0.2973,0.125631,21416,4.12437
131,0.592017,0.415913,0.295709,0.120204,21416,4.05791
132,0.580102,0.406144,0.289211,0.116933,21416,3.86505
133,0.580713,0.400561,0.284936,0.115625,21416,3.995
134,0.576551,0.396768,0.282439,0.114329,21416,3.98418
135,0.576149,0.394428,0.280975,0.113454,21416,3.91759
136,0.572414,0.390674,0.277744,0.112931,21416,3.71709
137,0.568048,0.387504,0.274572,0.112932,21416,4.07181
138,0.568369,0.384302,0.272259,0.112043,21416,4.01311
139,0.571387,0.384619,0.272946,0.111673,21416,3.79328
140,0.564066,0.382475,0.271263,0.111212,21416,3.94343
141,0.56764,0.383669,0.272637,0.111032,21416,4.02264
142,0.563303,0.38253,0.27148,0.11105,21416,4.00507
143,0.57173,0.380163,0.27013,0.110032,21416,3.93145
144,0.5624,0.38265,0.271545,0.111104,21416,3.81436
145,0.564139,0.379464,0.268759,0.110706,21416,4.25786
146,0.564653,0.379416,0.268287,0.111129,21416,3.78008
147,0.564733,0.379853,0.270014,0.109838,21416,3.77778
148,0.568059,0.381672,0.272182,0.10949,21416,4.19393
149,0.567128,0.381094,0.271905,0.109189,21416,3.91838
150,0.567414,0.379717,0.270318,0.109399,21416,3.59636
151,0.563469,0.376722,0.267856,0.108866,21416,4.00716
152,0.567804,0.379499,0.269252,0.110248,21416,4.05259
153,0.564246,0.378947,0.269866,0.109081,21416,3.86559
154,0.566888,0.380969,0.270724,0.110245,21416,3.90241
155,0.562001,0.378703,0.268759,0.109944,21416,4.28547
156,0.565515,0.376118,0.26683,0.109288,21416,3.98692
157,0.561274,0.375747,0.266815,0.108932,21416,3.65096
158,0.564153,0.377391,0.268183,0.109209,21416,3.83185
159,0.56484,0.377022,0.267661,0.109361,21416,4.09713
160,0.564549,0.376661,0.267179,0.109481,21416,3.67607
161,0.563162,0.376848,0.267962,0.108886,21416,3.95216
162,0.563958,0.377647,0.267976,0.109671,21416,3.80891
163,0.563132,0.376006,0.267035,0.108971,21416,3.87888
164,0.561965,0.374815,0.266057,0.108758,21416,3.73565
165,0.566222,0.374566,0.265837,0.108729,21416,3.65943
166,0.559621,0.373671,0.26498,0.10869,21416,3.82418
167,0.561242,0.374527,0.266207,0.10832,21416,3.87806
168,0.56248,0.374374,0.265527,0.108847,21416,3.97594
169,0.562748,0.374611,0.266441,0.10817,21416,3.71234
170,0.56246,0.375976,0.267658,0.108317,21416,3.71469
171,0.56284,0.374937,0.266442,0.108496,21416,3.94653
172,0.562981,0.37413,0.265368,0.108762,21416,3.71323
173,0.561223,0.374516,0.266776,0.10774,21416,3.90326
174,0.564371,0.375388,0.267519,0.107869,21416,4.08478
175,0.562862,0.373602,0.266085,0.107516,21416,4.22262
176,0.570105,0.377131,0.269533,0.107598,21416,3.84532
177,0.56304,0.376493,0.268325,0.108168,21416,3.92302
178,0.565207,0.378346,0.27084,0.107505,21416,4.03048
179,0.568682,0.378866,0.270818,0.108048,21416,3.84177
180,0.56613,0.378797,0.271337,0.10746,21416,3.94824
181,0.567922,0.377219,0.269992,0.107227,21416,3.94111
182,0.560031,0.376958,0.26858,0.108379,21416,3.61609
183,0.565415,0.376864,0.269383,0.107481,21416,3.93214
184,0.56651,0.375455,0.267494,0.107961,21416,3.98456
185,0.561215,0.374425,0.266693,0.107732,21416,4.03484
186,0.561082,0.375647,0.267234,0.108413,21416,3.73267
187,0.567559,0.374074,0.266973,0.107102,21416,3.82931
188,0.619843,0.462594,0.330478,0.132116,21888,7.45788
189,0.643982,0.461964,0.331942,0.130022,21888,4.06913
190,0.648119,0.469069,0.339119,0.129949,21888,3.84557
191,0.635492,0.466773,0.33744,0.129334,21888,4.05341
192,0.628669,0.458827,0.330836,0.127991,21888,4.28995
193,0.623621,0.444135,0.322633,0.121502,21888,3.89184
194,0.600199,0.428429,0.310491,0.117938,21888,3.89598
195,0.599427,0.422724,0.305849,0.116875,21888,3.88369
196,0.59058,0.413287,0.302399,0.110888,21888,3.90253
197,0.588691,0.408548,0.297028,0.11152,21888,4.02749
198,0.587408,0.40095,0.291194,0.109756,21888,4.0108
199,0.57363,0.397197,0.287961,0.109235,21888,3.89903
200,0.5793,0.391825,0.282975,0.10885,21888,4.21657
201,0.573045,0.388533,0.278713,0.109819,21888,3.93628
202,0.571114,0.38567,0.278491,0.10718,21888,4.26714
203,0.573494,0.388442,0.279451,0.108991,21888,4.17843
204,0.57128,0.387706,0.278691,0.109015,21888,4.07215
205,0.566085,0.38285,0.274508,0.108342,21888,3.86137
206,0.57231,0.381226,0.273179,0.108047,21888,4.1372
207,0.564721,0.38053,0.272234,0.108296,21888,3.93099
208,0.566029,0.379224,0.272376,0.106848,21888,3.91273
209,0.569796,0.379198,0.271989,0.107209,21888,3.99178
210,0.563414,0.380147,0.272565,0.107582,21888,3.90937
211,0.567132,0.377114,0.269463,0.107652,21888,4.01825
212,0.559598,0.375742,0.268616,0.107126,21888,3.85309
213,0.56399,0.373634,0.266978,0.106656,21888,4.22212
214,0.556873,0.374817,0.267956,0.106861,21888,4.11226
215,0.566023,0.372477,0.266133,0.106344,21888,3.98572
216,0.55888,0.371949,0.265666,0.106283,21888,4.15192
217,0.561776,0.373895,0.2669,0.106995,21888,4.18754
218,0.563115,0.374607,0.266729,0.107878,21888,3.84495
219,0.558228,0.372774,0.265554,0.10722,21888,3.81225
220,0.56131,0.371661,0.264913,0.106748,21888,4.15399
221,0.560263,0.369788,0.263114,0.106675,21888,4.01489
222,0.557818,0.372528,0.2649,0.107627,21888,3.80792
223,0.55761,0.372274,0.2645,0.107774,21888,4.1374
224,0.561346,0.37226,0.265541,0.106719,21888,3.97913
225,0.561974,0.370558,0.263343,0.107215,21888,4.07072
226,0.557063,0.372577,0.264059,0.108518,21888,3.86518
227,0.55551,0.369737,0.262584,0.107153,21888,4.15766
228,0.556851,0.36759,0.261165,0.106424,21888,4.14828
229,0.564035,0.374231,0.266544,0.107687,21888,3.99496
230,0.560221,0.372122,0.265659,0.106462,21888,4.24073
231,0.561571,0.371788,0.264537,0.107251,21888,4.21441
232,0.559226,0.37102,0.264414,0.106606,21888,3.90142
233,0.559101,0.371313,0.263471,0.107842,21888,4.16111
234,0.561778,0.370392,0.263719,0.106673,21888,3.88332
235,0.559846,0.370574,0.264109,0.106464,21888,4.07878
236,0.563417,0.371964,0.265853,0.106111,21888,3.91269
237,0.564574,0.37544,0.269412,0.106027,22024,4.5753
238,0.559637,0.3754,0.269624,0.105777,22024,3.98371
239,0.56438,0.373792,0.267734,0.106057,22024,4.0004
240,0.564229,0.375464,0.269322,0.106142,22024,4.37574
241,0.569252,0.374994,0.26837,0.106624,22024,4.03044
242,0.55983,0.369915,0.2648,0.105115,22024,3.84413
243,0.558008,0.373322,0.267022,0.1063,22024,4.04986
244,0.567251,0.37467,0.268817,0.105853,22024,4.188
245,0.562781,0.376054,0.268779,0.107275,22024,3.83409
246,0.561594,0.371321,0.264491,0.10683,22024,3.87277
247,0.559464,0.369861,0.264215,0.105647,22024,4.00092
248,0.560629,0.372063,0.2655,0.106563,22024,4.04395
249,0.560734,0.371023,0.264969,0.106054,22024,3.79668
250,0.557422,0.370038,0.264038,0.106,22024,4.15723
251,0.56322,0.369002,0.263673,0.105328,22024,4.13354
252,0.558618,0.372514,0.26676,0.105754,22024,4.07304
253,0.561029,0.371169,0.264839,0.106329,22024,3.93973
254,0.565742,0.373606,0.26669,0.106916,22024,4.13967
255,0.560859,0.371304,0.265263,0.10604,22024,4.17254
256,0.562031,0.374319,0.268723,0.105596,22024,3.94307
257,0.561531,0.372386,0.266088,0.106298,22024,4.02987
258,0.562598,0.373632,0.267263,0.106369,22024,4.08986
259,0.561504,0.371507,0.26488,0.106628,22024,3.85324
260,0.562203,0.372037,0.266169,0.105867,22024,3.98483
261,0.56099,0.370936,0.264828,0.106107,22024,3.96039
262,0.555989,0.368937,0.262848,0.106089,22024,3.88352
263,0.561377,0.37086,0.263949,0.10691,22024,3.87892
264,0.563369,0.371838,0.264693,0.107145,22024,4.23332
265,0.561994,0.374698,0.267187,0.107511,22024,4.00228
266,0.562044,0.372324,0.265501,0.106823,22024,3.83576
267,0.562924,0.372118,0.264862,0.107256,22024,4.23112
268,0.559187,0.373472,0.265779,0.107693,22024,4.31012
269,0.560784,0.371049,0.263852,0.107197,22024,3.81791
270,0.562037,0.37342,0.266533,0.106887,22024,4.19356
271,0.560932,0.369997,0.264347,0.105651,22024,4.21306
272,0.557826,0.371265,0.265477,0.105788,22024,4.0125
273,0.562914,0.370475,0.263956,0.106519,22024,3.99225
274,0.564004,0.370157,0.264824,0.105333,22024,3.99559
275,0.563316,0.372814,0.265756,0.107058,22024,4.04339
276,0.561629,0.369698,0.264206,0.105492,22024,4.08111
277,0.555276,0.368781,0.263729,0.105052,22024,3.91304
278,0.565629,0.368084,0.263215,0.10487,22024,4.1686
279,0.555063,0.369752,0.263898,0.105854,22024,3.89677
280,0.556303,0.369169,0.264323,0.104846,22024,4.06738
281,0.565518,0.370511,0.265103,0.105409,22024,4.13154
282,0.556592,0.371474,0.265985,0.105489,22024,3.76661
283,0.561188,0.3684,0.263171,0.105229,22024,4.12467
284,0.556973,0.369207,0.26335,0.105856,22024,4.01634
285,0.555972,0.368376,0.261864,0.106512,22024,4.04432
286,0.563822,0.37046,0.264607,0.105853,22024,4.16394
287,0.562741,0.369933,0.264128,0.105805,22024,4.22058
288,0.559567,0.373571,0.264712,0.108859,22024,4.07603
289,0.557683,0.370933,0.264543,0.10639,22024,3.97314
290,0.561692,0.372087,0.265032,0.107055,22024,4.30445
291,0.557804,0.368905,0.261668,0.107237,22024,3.90421
292,0.559546,0.370525,0.262924,0.107601,22024,3.98687
293,0.560197,0.373784,0.265865,0.107919,22024,4.14397
294,0.566674,0.376061,0.267627,0.108434,22024,3.90916
295,0.564802,0.376138,0.267114,0.109024,22024,4.07757
296,0.563704,0.376989,0.267649,0.10934,22024,3.91718
297,0.563013,0.379664,0.269263,0.1104,22024,4.12621
298,0.605594,0.444366,0.30962,0.134745,22328,4.9503
299,0.608055,0.432798,0.302213,0.130585,22328,4.25184
300,0.600516,0.428868,0.301557,0.127311,22328,3.97765
301,0.595691,0.420074,0.299031,0.121043,22328,4.18274
302,0.587612,0.407481,0.290643,0.116838,22328,4.04529
303,0.575435,0.399722,0.285819,0.113903,22328,3.95649
304,0.58034,0.394392,0.282462,0.11193,22328,4.04867
305,0.565558,0.390517,0.278719,0.111798,22328,4.26406
306,0.56523,0.381377,0.271361,0.110016,22328,3.97888
307,0.562036,0.377549,0.267908,0.109641,22328,4.0805
308,0.556173,0.375522,0.265851,0.109671,22328,4.13782
309,0.556593,0.372599,0.264254,0.108345,22328,4.01264
310,0.552205,0.369873,0.262226,0.107647,22328,3.87677
311,0.614443,0.446412,0.330011,0.116401,22800,4.85809
312,0.613246,0.415484,0.30593,0.109554,22800,4.01781
313,0.590977,0.408692,0.299565,0.109128,22800,4.34484
314,0.591737,0.402466,0.29427,0.108197,22800,4.39047
315,0.581084,0.39803,0.292342,0.105689,22800,4.11024
316,0.579978,0.396566,0.288904,0.107662,22800,4.18883
317,0.581325,0.39904,0.291538,0.107502,22800,4.42994
318,0.594939,0.416602,0.308024,0.108578,22904,4.64946
319,0.589528,0.403626,0.295024,0.108601,22904,4.05765
320,0.577274,0.394643,0.288065,0.106578,22904,4.06262
321,0.567692,0.387569,0.280539,0.10703,22904,4.09341
322,0.56258,0.384385,0.276641,0.107744,22904,4.30805
323,0.566445,0.382701,0.274566,0.108135,22904,4.31776
324,0.559367,0.376062,0.270674,0.105387,22904,4.46321
325,0.557261,0.373585,0.268015,0.10557,22904,4.26448
326,0.550761,0.372989,0.26763,0.105359,22904,4.36788
327,0.552121,0.366171,0.262812,0.103359,22904,4.31207
328,0.547813,0.36518,0.262239,0.102942,22904,4.13735
329,0.550565,0.36645,0.262548,0.103902,22904,4.21079
330,0.551448,0.363684,0.259251,0.104433,22904,4.32749
331,0.549412,0.365852,0.261134,0.104718,22904,3.94403
332,0.548732,0.368651,0.26372,0.104931,22904,4.2718
333,0.553576,0.366556,0.261956,0.104601,22904,4.1988
334,0.54817,0.365301,0.260245,0.105056,22904,3.8907
335,0.549044,0.362962,0.258477,0.104485,22904,4.28192
336,0.548672,0.362511,0.258479,0.104032,22904,4.36156
337,0.548617,0.365227,0.260896,0.104331,22904,4.06586
338,0.54978,0.366488,0.261317,0.105171,22904,4.26341
339,0.549531,0.365519,0.260614,0.104905,22904,4.33373
340,0.54781,0.362012,0.258674,0.103338,22904,4.13149
341,0.55108,0.362073,0.258734,0.103339,22904,4.40539
342,0.547264,0.361806,0.257879,0.103927,22904,4.13158
343,0.550517,0.362982,0.259169,0.103813,22904,4.21864
344,0.547318,0.362198,0.25863,0.103568,22904,4.36406
345,0.551215,0.360338,0.256404,0.103933,22904,4.07577
346,0.547435,0.360646,0.256561,0.104084,22904,4.11997
347,0.548376,0.361133,0.25773,0.103402,22904,4.4165
348,0.545382,0.360974,0.257463,0.103511,22904,4.15214
349,0.546731,0.363311,0.259157,0.104154,22904,4.47543
350,0.55345,0.362285,0.258683,0.103602,22904,4.13927
351,0.549421,0.364676,0.260028,0.104649,22904,3.9943
352,0.546633,0.361114,0.257165,0.103949,22904,4.44986
353,0.548568,0.361721,0.258984,0.102737,22904,4.16612
354,0.552133,0.366025,0.262207,0.103818,22904,4.1559
355,0.548526,0.360451,0.257633,0.102818,22904,4.53601
356,0.547968,0.361,0.257366,0.103635,22904,4.12331
357,0.54752,0.357822,0.254983,0.102839,22904,4.18941
358,0.545116,0.360207,0.256737,0.10347,22904,4.34712
359,0.550872,0.361657,0.257819,0.103839,22904,4.08933
360,0.546557,0.35955,0.256254,0.103296,22904,4.32619
361,0.548287,0.360418,0.256597,0.10382,22904,4.31699
362,0.544502,0.360123,0.256812,0.103311,22904,4.02922
363,0.547094,0.359679,0.257287,0.102392,22904,4.45402
364,0.547299,0.360507,0.257052,0.103455,22904,4.08541
365,0.5482,0.360041,0.257288,0.102753,22904,3.94192
366,0.545758,0.362682,0.259905,0.102777,22904,4.06203
367,0.550334,0.359645,0.25699,0.102655,22904,4.3568
368,0.547725,0.361786,0.257426,0.10436,22904,4.25106
369,0.550502,0.363068,0.260126,0.102943,22904,4.39535
370,0.549872,0.362016,0.259316,0.1027,22904,4.16602
371,0.555631,0.364107,0.259653,0.104454,22904,3.96301
372,0.576492,0.405643,0.287328,0.118315,23128,4.86319
373,0.576986,0.397057,0.279582,0.117475,23128,4.10678
374,0.575011,0.394437,0.278232,0.116204,23128,4.59325
375,0.579464,0.401166,0.280491,0.120675,23128,4.17416
376,0.579104,0.403454,0.281963,0.121491,23128,4.3192
377,0.580927,0.406224,0.285514,0.12071,23128,4.20135
378,0.58281,0.408052,0.288642,0.119411,23128,4.0655
379,0.58051,0.403275,0.285335,0.11794,23128,4.38161
380,0.585391,0.412706,0.299621,0.113085,23312,4.70145
381,0.577005,0.395855,0.28725,0.108605,23312,4.38969
382,0.574694,0.392264,0.283795,0.108469,23312,4.25218
383,0.570423,0.38543,0.278311,0.107119,23312,4.16344
384,0.564178,0.381719,0.275475,0.106244,23312,4.28871
385,0.565484,0.380155,0.27471,0.105445,23312,4.44281
386,0.556947,0.37506,0.269429,0.105631,23312,4.13286
387,0.55446,0.369137,0.26398,0.105157,23312,4.20366
388,0.551429,0.367004,0.262466,0.104538,23312,4.26452
389,0.546352,0.363039,0.25874,0.104299,23312,4.08325
390,0.547418,0.360711,0.25651,0.104202,23312,4.38421
391,0.545539,0.360561,0.25619,0.10437,23312,4.32268
392,0.55201,0.360565,0.256977,0.103588,23312,4.47498
393,0.545444,0.36008,0.256257,0.103823,23312,4.24509
394,0.546099,0.362928,0.258295,0.104633,23312,4.11787
395,0.547782,0.360837,0.25596,0.104877,23312,4.45622
396,0.546938,0.359818,0.256271,0.103548,23312,4.21821
397,0.545194,0.359627,0.255759,0.103868,23312,4.37207
398,0.548745,0.359673,0.255692,0.103981,23312,4.38471
399,0.544044,0.357114,0.253238,0.103876,23312,4.33645
400,0.541674,0.358259,0.254103,0.104155,23312,4.11723
401,0.545715,0.357121,0.253238,0.103883,23312,4.25402
402,0.543116,0.356635,0.252363,0.104272,23312,4.37709
403,0.543873,0.356459,0.252547,0.103912,23312,4.15322
404,0.546823,0.358426,0.254414,0.104012,23312,4.13323
405,0.543883,0.356844,0.253342,0.103501,23312,4.09997
406,0.550397,0.357953,0.254129,0.103824,23312,4.15353
407,0.5747,0.401095,0.290069,0.111026,23608,4.49673
408,0.606004,0.408118,0.295411,0.112707,23608,4.66644
409,0.738959,0.605172,0.421861,0.183312,23608,4.27271
410,0.782635,0.646526,0.497302,0.149224,23608,4.23639
411,0.912568,0.800158,0.656887,0.14327,23608,4.36652
412,0.873927,0.742755,0.610101,0.132654,23608,4.17363
413,0.807703,0.664361,0.535609,0.128752,23608,4.45226
414,0.783402,0.615028,0.486603,0.128425,23608,4.48827
415,0.744697,0.572437,0.453899,0.118537,23608,4.5047
416,0.690735,0.523976,0.4091,0.114876,23608,4.44667
417,0.664919,0.495408,0.382465,0.112943,23608,4.26275
418,0.63281,0.451607,0.341646,0.109961,23608,4.31222
419,0.600886,0.427687,0.318997,0.10869,23608,4.56023
420,0.608717,0.428916,0.321571,0.107345,23608,4.55315
421,0.615581,0.43401,0.32466,0.10935,23608,4.24811
422,0.593908,0.423541,0.314254,0.109287,23608,4.23214
423,0.599688,0.422465,0.311723,0.110742,23608,4.68374
424,0.574254,0.397635,0.291402,0.106233,23608,4.07787
425,0.566722,0.393341,0.289729,0.103612,23608,4.40181
426,0.567787,0.397163,0.288048,0.109116,23608,4.35471
427,0.589084,0.402027,0.296565,0.105463,23608,4.4387
428,0.595081,0.401815,0.297717,0.104098,23608,4.53545
429,0.582858,0.413841,0.301767,0.112074,23608,4.39885
430,0.581657,0.396503,0.29335,0.103153,23608,4.43695
431,0.582058,0.404091,0.297561,0.10653,23608,4.19935
432,0.585661,0.404682,0.295285,0.109397,23608,4.54866
433,0.568168,0.387007,0.280222,0.106784,23608,4.42292
434,0.558155,0.378612,0.273903,0.104709,23608,4.43321
435,0.564719,0.390065,0.280178,0.109888,23608,4.36902
436,0.573347,0.389371,0.284381,0.10499,23608,4.02243
437,0.555111,0.374849,0.270689,0.10416,23608,4.44774
438,0.562229,0.378214,0.273983,0.104231,23608,4.39003
439,0.571415,0.398112,0.292209,0.105903,23760,4.91329
440,0.569949,0.382906,0.27828,0.104625,23760,4.34815
441,0.555745,0.373662,0.269713,0.10395,23760,4.16359
442,0.551914,0.367087,0.264614,0.102474,23760,4.40499
443,0.542807,0.363568,0.259337,0.104231,23760,4.29612
444,0.554479,0.367628,0.262643,0.104985,23760,4.51102
445,0.553605,0.367045,0.262451,0.104594,23760,4.42127
446,0.546293,0.359868,0.256783,0.103085,23760,4.46204
447,0.545058,0.359717,0.256622,0.103095,23760,4.49615
448,0.548072,0.363096,0.258569,0.104527,23760,4.31049
449,0.543734,0.361807,0.25731,0.104496,23760,4.54331
450,0.543777,0.357643,0.254977,0.102666,23760,4.52652
451,0.545352,0.362934,0.258728,0.104206,23760,4.4255
452,0.5492,0.360688,0.256252,0.104436,23760,4.5041
453,0.540945,0.355016,0.252619,0.102397,23760,4.5113
454,0.540021,0.355089,0.252334,0.102755,23760,4.46659
455,0.542139,0.353661,0.251718,0.101943,23760,4.26043
456,0.537989,0.349887,0.248293,0.101594,23760,4.43442
457,0.541763,0.352214,0.249285,0.102929,23760,4.33336
458,0.539889,0.35802,0.253912,0.104108,23760,4.51617
459,0.546865,0.358223,0.254323,0.1039,23760,4.38537
460,0.541899,0.357973,0.254767,0.103206,23760,4.19315
461,0.541865,0.354372,0.252199,0.102173,23760,4.36048
462,0.54629,0.359198,0.255091,0.104108,23760,4.34187
463,0.54163,0.355768,0.252787,0.102981,23760,4.25216
464,0.543162,0.352104,0.250245,0.101859,23760,4.33341
