epoch,train_entropy,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
360,2.95011,3.43121,2.93264,0.498567,10240,0.60017
361,2.94925,3.42527,2.93173,0.493535,10240,0.66106
362,2.95005,3.42052,2.93094,0.489582,10240,0.60532
363,2.94587,3.42372,2.92967,0.494045,10240,0.63906
364,2.94757,3.42845,2.92953,0.498923,10240,0.64104
365,2.94492,3.41644,2.9289,0.487545,10240,0.63526
366,2.93959,3.40078,2.92786,0.472924,10240,0.61329
367,2.94322,3.39496,2.9266,0.468358,10240,0.57416
368,2.94533,3.40971,2.92945,0.480259,10240,0.58981
369,2.94414,3.40022,2.92843,0.471781,10240,0.56367
370,2.94382,3.40284,2.92689,0.475944,10240,0.63918
371,2.94133,3.40326,2.92491,0.47835,10240,0.65757
372,2.94195,3.40997,2.92365,0.486325,10240,0.64305
373,2.93735,3.40315,2.92356,0.479591,10240,0.58438
374,2.94041,3.40545,2.92445,0.481009,10240,0.65113
375,2.94056,3.42013,2.92506,0.495062,10240,0.6485
376,2.93866,3.40702,2.92407,0.482954,10240,0.63107
377,2.93551,3.3923,2.92295,0.469352,10240,0.61948
378,2.93531,3.40287,2.92347,0.479405,10240,0.64702
379,2.93423,3.40536,2.92046,0.484903,10240,0.60055
380,2.93137,3.39079,2.91977,0.47102,10240,0.65086
381,2.92907,3.38154,2.91723,0.464307,10240,0.62309
382,2.93254,3.40127,2.92067,0.480597,10240,0.66496
383,2.93334,3.39758,2.91925,0.478328,10240,0.61724
384,2.93208,3.38661,2.91816,0.468451,10240,0.71185
385,2.92896,3.38554,2.91614,0.469396,10240,0.69372
386,2.92785,3.36864,2.91522,0.453419,10240,0.76195
387,2.92648,3.3597,2.91488,0.444813,10240,0.82829
388,2.92552,3.36133,2.91228,0.449051,10240,0.76493
389,2.92129,3.40135,2.90878,0.492564,10240,0.72117
390,2.92266,3.41512,2.91075,0.504369,10240,0.61843
391,2.92215,3.40234,2.90989,0.492446,10240,0.61784
392,2.92199,3.42811,2.91072,0.517389,10240,0.59591
393,2.92352,3.42423,2.91019,0.514038,10240,0.59567
394,2.92235,3.4096,2.90894,0.500658,10240,0.57851
395,2.92406,3.40787,2.90866,0.499217,10240,0.60224
396,2.92038,3.4283,2.90949,0.518816,10240,0.66512
397,2.9229,3.41339,2.90835,0.505044,10240,0.61155
398,2.91974,3.4092,2.90776,0.50144,10240,0.78822
399,2.91708,3.4152,2.90462,0.510589,10240,0.71456
400,2.91885,3.40954,2.90407,0.505461,10240,0.58499
401,2.91649,3.40084,2.90304,0.497798,10240,0.60351
402,2.91378,3.40612,2.89753,0.508596,10240,0.54163
